,temp
1361,16.892253875732422
1362,16.89262580871582
1363,16.892982482910156
1364,16.89331817626953
1365,16.893638610839844
1366,16.893939971923828
1367,16.894227981567383
1368,16.894495010375977
1369,16.894746780395508
1370,16.89497947692871
1371,16.895198822021484
1372,16.895401000976562
1373,16.89558982849121
1374,16.895761489868164
1375,16.895917892456055
1376,16.896066665649414
1377,16.896190643310547
1378,16.896305084228516
1379,16.89640998840332
1380,16.896495819091797
1381,16.896570205688477
1382,16.89663314819336
1383,16.89668083190918
1384,16.896717071533203
1385,16.896745681762695
1386,16.896757125854492
1387,16.89676284790039
1388,16.896753311157227
1389,16.8967342376709
1390,16.89670181274414
1391,16.89665985107422
1392,16.896608352661133
1393,16.896549224853516
1394,16.89647674560547
1395,16.896394729614258
1396,16.896305084228516
1397,16.89620590209961
1398,16.89609718322754
1399,16.89598274230957
1400,16.895854949951172
1401,16.895719528198242
1402,16.895580291748047
1403,16.895427703857422
1404,16.895275115966797
1405,16.89510726928711
1406,16.894935607910156
1407,16.89475440979004
1408,16.89456558227539
1409,16.894371032714844
1410,16.894168853759766
1411,16.893959045410156
1412,16.89374351501465
1413,16.89352035522461
1414,16.89328956604004
1415,16.893054962158203
1416,16.892812728881836
1417,16.892560958862305
1418,16.892305374145508
1419,16.892045974731445
1420,16.891780853271484
1421,16.891508102416992
1422,16.8912296295166
1423,16.890947341918945
1424,16.89065933227539
1425,16.890365600585938
1426,16.89006805419922
1427,16.8897647857666
1428,16.88945770263672
1429,16.889144897460938
1430,16.888826370239258
1431,16.888504028320312
1432,16.888174057006836
1433,16.88784408569336
1434,16.88750648498535
1435,16.887163162231445
1436,16.88681983947754
1437,16.886470794677734
1438,16.886112213134766
1439,16.88575553894043
1440,19.909862518310547
1441,19.974754333496094
1442,19.989749908447266
1443,19.99476432800293
1444,19.996793746948242
1445,19.99772834777832
1446,19.998199462890625
1447,19.99846076965332
1448,19.99861717224121
1449,19.998716354370117
1450,19.998783111572266
1451,19.99883270263672
1452,19.998872756958008
1453,19.9989070892334
1454,19.99893569946289
1455,19.998958587646484
1456,19.998981475830078
1457,19.999004364013672
1458,19.999021530151367
1459,19.999040603637695
1460,19.99905776977539
1461,19.99907112121582
1462,19.999088287353516
1463,19.999103546142578
1464,19.99911880493164
1465,19.999130249023438
1466,19.999143600463867
1467,19.999156951904297
1468,19.99916648864746
1469,19.99917984008789
1470,19.999191284179688
1471,19.999202728271484
1472,19.99921226501465
1473,19.999221801757812
1474,19.99923324584961
1475,19.99924087524414
1476,19.999252319335938
1477,19.99925994873047
1478,19.999269485473633
1479,19.999277114868164
1480,19.999284744262695
1481,19.999292373657227
1482,19.99930191040039
1483,19.99930763244629
1484,19.99931526184082
1485,19.99932098388672
1486,19.99932861328125
1487,19.99933433532715
1488,19.999340057373047
1489,19.999347686767578
1490,19.999353408813477
1491,19.999357223510742
1492,19.99936294555664
1493,19.999370574951172
1494,19.999374389648438
1495,19.999380111694336
1496,19.999385833740234
1497,19.9993896484375
1498,19.999393463134766
1499,19.999399185180664
1500,19.999404907226562
1501,19.999408721923828
1502,19.999412536621094
1503,19.99941635131836
1504,19.999422073364258
1505,19.999425888061523
1506,19.99942970275879
1507,19.999431610107422
1508,19.999439239501953
1509,19.99944305419922
1510,19.99944496154785
1511,19.999448776245117
1512,19.999452590942383
1513,19.999454498291016
1514,19.99945831298828
1515,19.999462127685547
1516,19.999465942382812
1517,19.999469757080078
1518,19.99947166442871
1519,19.999473571777344
1520,19.99947738647461
1521,19.999479293823242
1522,19.999483108520508
1523,19.99948501586914
1524,19.999488830566406
1525,19.999492645263672
1526,19.999494552612305
1527,19.99949836730957
1528,19.99949836730957
1529,19.999500274658203
1530,19.998300552368164
1531,19.997066497802734
1532,19.995798110961914
1533,19.994503021240234
1534,19.99319076538086
1535,19.99185562133789
1536,19.990503311157227
1537,19.989139556884766
1538,19.987762451171875
1539,19.986377716064453
1540,19.984983444213867
1541,19.983585357666016
1542,19.9821834564209
1543,19.98077392578125
1544,19.979366302490234
1545,19.977954864501953
1546,19.976543426513672
1547,19.975128173828125
1548,19.97371482849121
1549,19.972301483154297
1550,19.970890045166016
1551,19.969478607177734
1552,19.96807098388672
1553,19.966665267944336
1554,19.965261459350586
1555,19.96385955810547
1556,19.96245765686035
1557,19.961061477661133
1558,19.95966339111328
1559,19.958274841308594
1560,19.95688819885254
1561,19.955501556396484
1562,19.954118728637695
1563,19.952743530273438
1564,19.951370239257812
1565,19.94999885559082
1566,19.948627471923828
1567,19.947263717651367
1568,19.945903778076172
1569,19.94454574584961
1570,19.943195343017578
1571,19.941844940185547
1572,19.940502166748047
1573,19.939159393310547
1574,19.937820434570312
1575,19.936487197875977
1576,19.935155868530273
1577,19.933826446533203
1578,19.932506561279297
1579,19.93118667602539
1580,19.92987060546875
1581,19.928558349609375
1582,19.927249908447266
1583,19.925945281982422
1584,19.92464256286621
1585,19.923343658447266
1586,19.92205047607422
1587,19.920759201049805
1588,19.919471740722656
1589,19.918188095092773
1590,19.916908264160156
1591,19.915632247924805
1592,19.914356231689453
1593,19.913087844848633
1594,19.911823272705078
1595,19.910560607910156
1596,19.9093017578125
1597,19.908044815063477
1598,19.90679168701172
1599,19.905540466308594
1600,19.904293060302734
1601,19.90304946899414
1602,19.901811599731445
1603,19.90057373046875
1604,19.89933967590332
1605,19.898107528686523
1606,19.89687728881836
1607,19.895652770996094
1608,19.89443016052246
1609,19.89320945739746
1610,19.891992568969727
1611,19.890779495239258
1612,19.88956642150879
1613,19.88835906982422
1614,19.887155532836914
1615,19.885950088500977
1616,19.88475227355957
1617,19.8835506439209
1618,19.88235855102539
1619,19.881168365478516
1620,19.864879608154297
1621,19.85508155822754
1622,19.846954345703125
1623,19.839618682861328
1624,19.832727432250977
1625,19.826108932495117
1626,19.819665908813477
1627,19.813339233398438
1628,19.807092666625977
1629,19.8008975982666
1630,19.794727325439453
1631,19.78856658935547
1632,19.782398223876953
1633,19.776203155517578
1634,19.76996421813965
1635,19.7636661529541
1636,19.757286071777344
1637,19.75080108642578
1638,19.74418830871582
1639,19.737422943115234
1640,19.7304744720459
1641,19.72330665588379
1642,19.71588706970215
1643,19.70816993713379
1644,19.700124740600586
1645,19.69169807434082
1646,19.682849884033203
1647,19.673526763916016
1648,19.663677215576172
1649,19.653247833251953
1650,19.642187118530273
1651,19.63043785095215
1652,19.617950439453125
1653,19.604660034179688
1654,19.59051513671875
1655,19.575462341308594
1656,19.559446334838867
1657,19.542409896850586
1658,19.52431297302246
1659,19.50510025024414
1660,19.484724044799805
1661,19.46314811706543
1662,19.44032859802246
1663,19.41623306274414
1664,19.390827178955078
1665,19.36408042907715
1666,19.33597755432129
1667,19.30649185180664
1668,19.275611877441406
1669,19.24332618713379
1670,19.209627151489258
1671,19.17451286315918
1672,19.13798713684082
1673,19.100051879882812
1674,19.06072425842285
1675,19.020015716552734
1676,18.977947235107422
1677,18.934537887573242
1678,18.889820098876953
1679,18.843814849853516
1680,18.796558380126953
1681,18.748085021972656
1682,18.698434829711914
1683,18.647647857666016
1684,18.595766067504883
1685,18.542835235595703
1686,18.488901138305664
1687,18.434011459350586
1688,18.378215789794922
1689,18.321565628051758
1690,18.264110565185547
1691,18.20590591430664
1692,18.14699935913086
1693,18.087448120117188
1694,18.027299880981445
1695,17.96661376953125
1696,17.905433654785156
1697,17.843820571899414
1698,17.78182029724121
1699,17.719486236572266
1700,17.656864166259766
1701,17.594005584716797
1702,17.530960083007812
1703,17.4677734375
1704,17.40448760986328
1705,17.341150283813477
1706,17.277801513671875
1707,17.214481353759766
1708,17.151241302490234
1709,17.088106155395508
1710,17.08866310119629
1711,17.08920669555664
1712,17.089746475219727
1713,17.090269088745117
1714,17.090778350830078
1715,17.091276168823242
1716,17.091754913330078
1717,17.09221649169922
1718,17.092662811279297
1719,17.093090057373047
1720,17.093503952026367
1721,17.093896865844727
1722,17.09427261352539
1723,17.094636917114258
1724,17.094974517822266
1725,17.09530258178711
1726,17.09560775756836
1727,17.095901489257812
1728,17.09617805480957
1729,17.096439361572266
1730,17.096683502197266
1731,17.096912384033203
1732,17.09712791442871
1733,17.097326278686523
1734,17.097509384155273
1735,17.09767723083496
1736,17.097835540771484
1737,17.097978591918945
1738,17.09810447692871
1739,17.098217010498047
1740,17.098323822021484
1741,17.09841537475586
1742,17.098495483398438
1743,17.098560333251953
1744,17.098613739013672
1745,17.098655700683594
1746,17.09868812561035
1747,17.098709106445312
1748,17.09872055053711
1749,17.098718643188477
1750,17.09870719909668
1751,17.09868812561035
1752,17.098657608032227
1753,17.098615646362305
1754,17.098569869995117
1755,17.098508834838867
1756,17.098438262939453
1757,17.09836196899414
1758,17.098278045654297
1759,17.09818458557129
1760,17.09808349609375
1761,17.097972869873047
1762,17.09785270690918
1763,17.097728729248047
1764,17.09759521484375
1765,17.09745216369629
1766,17.097301483154297
1767,17.097145080566406
1768,17.096981048583984
1769,17.096813201904297
1770,17.096637725830078
1771,17.096450805664062
1772,17.09625816345215
1773,17.096059799194336
1774,17.09585952758789
1775,17.095651626586914
1776,17.09543800354004
1777,17.09521484375
1778,17.094989776611328
1779,17.094755172729492
1780,17.09451675415039
1781,17.094268798828125
1782,17.09402084350586
1783,17.093769073486328
1784,17.093507766723633
1785,17.093242645263672
1786,17.092973709106445
1787,17.092697143554688
1788,17.092416763305664
1789,17.09212875366211
1790,17.091840744018555
1791,17.0915470123291
1792,17.091251373291016
1793,17.0909481048584
1794,17.090639114379883
1795,17.090328216552734
1796,17.090011596679688
1797,17.08968734741211
1798,17.089366912841797
1799,17.08903694152832
